Link,bus0,bus1,carrier,p_nom_extendable,bus4,bus3,bus2
IT rural gas boiler gas-only,IT gas,IT gas rural heat,rural gas boiler,True,,,co2 atmosphere
IT rural ground heat pump,IT rural heat,IT low voltage,rural ground heat pump,True,,,
IT rural ground heat pump electricity-only,IT electricity rural heat,IT low voltage,rural ground heat pump,True,,,
IT rural resistive heater,IT low voltage,IT rural heat,rural resistive heater,True,,,
IT rural resistive heater electricity-only,IT low voltage,IT electricity rural heat,rural resistive heater,True,,,
IT rural water tanks charger,IT rural heat,IT rural water tanks,rural water tanks charger,True,,,
IT rural water tanks discharger,IT rural water tanks,IT rural heat,rural water tanks discharger,True,,,
IT urban decentral DAC,IT,IT urban decentral heat,DAC,True,,IT co2 stored,co2 atmosphere
IT urban decentral air heat pump,IT urban decentral heat,IT low voltage,urban decentral air heat pump,True,,,
IT urban decentral air heat pump electricity-only,IT electricity urban decentral heat,IT low voltage,urban decentral air heat pump,True,,,
IT urban decentral biomass boiler,IT solid biomass,IT urban decentral heat,urban decentral biomass boiler,True,,,
IT urban decentral gas boiler,IT gas,IT urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
IT urban decentral gas boiler gas-only,IT gas,IT gas urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
IT urban decentral resistive heater,IT low voltage,IT urban decentral heat,urban decentral resistive heater,True,,,
IT urban decentral resistive heater electricity-only,IT low voltage,IT electricity urban decentral heat,urban decentral resistive heater,True,,,
IT urban decentral water tanks charger,IT urban decentral heat,IT urban decentral water tanks,urban decentral water tanks charger,True,,,
IT urban decentral water tanks discharger,IT urban decentral water tanks,IT urban decentral heat,urban decentral water tanks discharger,True,,,
LT rural air heat pump,LT rural heat,LT low voltage,rural air heat pump,True,,,
LT rural air heat pump electricity-only,LT electricity rural heat,LT low voltage,rural air heat pump,True,,,
LT rural biomass boiler,LT solid biomass,LT rural heat,rural biomass boiler,True,,,
LT rural gas boiler,LT gas,LT rural heat,rural gas boiler,True,,,co2 atmosphere
LT rural gas boiler gas-only,LT gas,LT gas rural heat,rural gas boiler,True,,,co2 atmosphere
LT rural ground heat pump,LT rural heat,LT low voltage,rural ground heat pump,True,,,
LT rural ground heat pump electricity-only,LT electricity rural heat,LT low voltage,rural ground heat pump,True,,,
LT rural resistive heater,LT low voltage,LT rural heat,rural resistive heater,True,,,
LT rural resistive heater electricity-only,LT low voltage,LT electricity rural heat,rural resistive heater,True,,,
LT rural water tanks charger,LT rural heat,LT rural water tanks,rural water tanks charger,True,,,
LT rural water tanks discharger,LT rural water tanks,LT rural heat,rural water tanks discharger,True,,,
LT urban decentral DAC,LT,LT urban decentral heat,DAC,True,,LT co2 stored,co2 atmosphere
LT urban decentral air heat pump,LT urban decentral heat,LT low voltage,urban decentral air heat pump,True,,,
LT urban decentral air heat pump electricity-only,LT electricity urban decentral heat,LT low voltage,urban decentral air heat pump,True,,,
LT urban decentral biomass boiler,LT solid biomass,LT urban decentral heat,urban decentral biomass boiler,True,,,
LT urban decentral gas boiler,LT gas,LT urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
LT urban decentral gas boiler gas-only,LT gas,LT gas urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
LT urban decentral resistive heater,LT low voltage,LT urban decentral heat,urban decentral resistive heater,True,,,
LT urban decentral resistive heater electricity-only,LT low voltage,LT electricity urban decentral heat,urban decentral resistive heater,True,,,
LT urban decentral water tanks charger,LT urban decentral heat,LT urban decentral water tanks,urban decentral water tanks charger,True,,,
LT urban decentral water tanks discharger,LT urban decentral water tanks,LT urban decentral heat,urban decentral water tanks discharger,True,,,
LU rural air heat pump,LU rural heat,LU low voltage,rural air heat pump,True,,,
LU rural air heat pump electricity-only,LU electricity rural heat,LU low voltage,rural air heat pump,True,,,
LU rural biomass boiler,LU solid biomass,LU rural heat,rural biomass boiler,True,,,
LU rural gas boiler,LU gas,LU rural heat,rural gas boiler,True,,,co2 atmosphere
LU rural gas boiler gas-only,LU gas,LU gas rural heat,rural gas boiler,True,,,co2 atmosphere
LU rural ground heat pump,LU rural heat,LU low voltage,rural ground heat pump,True,,,
LU rural ground heat pump electricity-only,LU electricity rural heat,LU low voltage,rural ground heat pump,True,,,
LU rural resistive heater,LU low voltage,LU rural heat,rural resistive heater,True,,,
LU rural resistive heater electricity-only,LU low voltage,LU electricity rural heat,rural resistive heater,True,,,
LU rural water tanks charger,LU rural heat,LU rural water tanks,rural water tanks charger,True,,,
LU rural water tanks discharger,LU rural water tanks,LU rural heat,rural water tanks discharger,True,,,
LU urban decentral DAC,LU,LU urban decentral heat,DAC,True,,LU co2 stored,co2 atmosphere
LU urban decentral air heat pump,LU urban decentral heat,LU low voltage,urban decentral air heat pump,True,,,
LU urban decentral air heat pump electricity-only,LU electricity urban decentral heat,LU low voltage,urban decentral air heat pump,True,,,
LU urban decentral biomass boiler,LU solid biomass,LU urban decentral heat,urban decentral biomass boiler,True,,,
LU urban decentral gas boiler,LU gas,LU urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
LU urban decentral gas boiler gas-only,LU gas,LU gas urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
LU urban decentral resistive heater,LU low voltage,LU urban decentral heat,urban decentral resistive heater,True,,,
LU urban decentral resistive heater electricity-only,LU low voltage,LU electricity urban decentral heat,urban decentral resistive heater,True,,,
LU urban decentral water tanks charger,LU urban decentral heat,LU urban decentral water tanks,urban decentral water tanks charger,True,,,
LU urban decentral water tanks discharger,LU urban decentral water tanks,LU urban decentral heat,urban decentral water tanks discharger,True,,,
LV rural air heat pump,LV rural heat,LV low voltage,rural air heat pump,True,,,
LV rural air heat pump electricity-only,LV electricity rural heat,LV low voltage,rural air heat pump,True,,,
LV rural biomass boiler,LV solid biomass,LV rural heat,rural biomass boiler,True,,,
LV rural gas boiler,LV gas,LV rural heat,rural gas boiler,True,,,co2 atmosphere
LV rural gas boiler gas-only,LV gas,LV gas rural heat,rural gas boiler,True,,,co2 atmosphere
LV rural ground heat pump,LV rural heat,LV low voltage,rural ground heat pump,True,,,
LV rural ground heat pump electricity-only,LV electricity rural heat,LV low voltage,rural ground heat pump,True,,,
LV rural resistive heater,LV low voltage,LV rural heat,rural resistive heater,True,,,
LV rural resistive heater electricity-only,LV low voltage,LV electricity rural heat,rural resistive heater,True,,,
LV rural water tanks charger,LV rural heat,LV rural water tanks,rural water tanks charger,True,,,
LV rural water tanks discharger,LV rural water tanks,LV rural heat,rural water tanks discharger,True,,,
LV urban decentral DAC,LV,LV urban decentral heat,DAC,True,,LV co2 stored,co2 atmosphere
LV urban decentral air heat pump,LV urban decentral heat,LV low voltage,urban decentral air heat pump,True,,,
LV urban decentral air heat pump electricity-only,LV electricity urban decentral heat,LV low voltage,urban decentral air heat pump,True,,,
LV urban decentral biomass boiler,LV solid biomass,LV urban decentral heat,urban decentral biomass boiler,True,,,
LV urban decentral gas boiler,LV gas,LV urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
LV urban decentral gas boiler gas-only,LV gas,LV gas urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
LV urban decentral resistive heater,LV low voltage,LV urban decentral heat,urban decentral resistive heater,True,,,
LV urban decentral resistive heater electricity-only,LV low voltage,LV electricity urban decentral heat,urban decentral resistive heater,True,,,
LV urban decentral water tanks charger,LV urban decentral heat,LV urban decentral water tanks,urban decentral water tanks charger,True,,,
LV urban decentral water tanks discharger,LV urban decentral water tanks,LV urban decentral heat,urban decentral water tanks discharger,True,,,
ME rural air heat pump,ME rural heat,ME low voltage,rural air heat pump,True,,,
ME rural air heat pump electricity-only,ME electricity rural heat,ME low voltage,rural air heat pump,True,,,
ME rural biomass boiler,ME solid biomass,ME rural heat,rural biomass boiler,True,,,
ME rural gas boiler,ME gas,ME rural heat,rural gas boiler,True,,,co2 atmosphere
ME rural gas boiler gas-only,ME gas,ME gas rural heat,rural gas boiler,True,,,co2 atmosphere
ME rural ground heat pump,ME rural heat,ME low voltage,rural ground heat pump,True,,,
ME rural ground heat pump electricity-only,ME electricity rural heat,ME low voltage,rural ground heat pump,True,,,
ME rural resistive heater,ME low voltage,ME rural heat,rural resistive heater,True,,,
ME rural resistive heater electricity-only,ME low voltage,ME electricity rural heat,rural resistive heater,True,,,
ME rural water tanks charger,ME rural heat,ME rural water tanks,rural water tanks charger,True,,,
ME rural water tanks discharger,ME rural water tanks,ME rural heat,rural water tanks discharger,True,,,
ME urban decentral DAC,ME,ME urban decentral heat,DAC,True,,ME co2 stored,co2 atmosphere
ME urban decentral air heat pump,ME urban decentral heat,ME low voltage,urban decentral air heat pump,True,,,
ME urban decentral air heat pump electricity-only,ME electricity urban decentral heat,ME low voltage,urban decentral air heat pump,True,,,
ME urban decentral biomass boiler,ME solid biomass,ME urban decentral heat,urban decentral biomass boiler,True,,,
ME urban decentral gas boiler,ME gas,ME urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
ME urban decentral gas boiler gas-only,ME gas,ME gas urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
ME urban decentral resistive heater,ME low voltage,ME urban decentral heat,urban decentral resistive heater,True,,,
ME urban decentral resistive heater electricity-only,ME low voltage,ME electricity urban decentral heat,urban decentral resistive heater,True,,,
ME urban decentral water tanks charger,ME urban decentral heat,ME urban decentral water tanks,urban decentral water tanks charger,True,,,
ME urban decentral water tanks discharger,ME urban decentral water tanks,ME urban decentral heat,urban decentral water tanks discharger,True,,,
MK rural air heat pump,MK rural heat,MK low voltage,rural air heat pump,True,,,
MK rural air heat pump electricity-only,MK electricity rural heat,MK low voltage,rural air heat pump,True,,,
MK rural biomass boiler,MK solid biomass,MK rural heat,rural biomass boiler,True,,,
MK rural gas boiler,MK gas,MK rural heat,rural gas boiler,True,,,co2 atmosphere
MK rural gas boiler gas-only,MK gas,MK gas rural heat,rural gas boiler,True,,,co2 atmosphere
MK rural ground heat pump,MK rural heat,MK low voltage,rural ground heat pump,True,,,
MK rural ground heat pump electricity-only,MK electricity rural heat,MK low voltage,rural ground heat pump,True,,,
MK rural resistive heater,MK low voltage,MK rural heat,rural resistive heater,True,,,
MK rural resistive heater electricity-only,MK low voltage,MK electricity rural heat,rural resistive heater,True,,,
MK rural water tanks charger,MK rural heat,MK rural water tanks,rural water tanks charger,True,,,
MK rural water tanks discharger,MK rural water tanks,MK rural heat,rural water tanks discharger,True,,,
MK urban decentral DAC,MK,MK urban decentral heat,DAC,True,,MK co2 stored,co2 atmosphere
MK urban decentral air heat pump,MK urban decentral heat,MK low voltage,urban decentral air heat pump,True,,,
MK urban decentral air heat pump electricity-only,MK electricity urban decentral heat,MK low voltage,urban decentral air heat pump,True,,,
MK urban decentral biomass boiler,MK solid biomass,MK urban decentral heat,urban decentral biomass boiler,True,,,
MK urban decentral gas boiler,MK gas,MK urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
MK urban decentral gas boiler gas-only,MK gas,MK gas urban decentral heat,urban decentral gas boiler,True,,,co2 atmosphere
MK urban decentral resistive heater,MK low voltage,MK urban decentral heat,urban decentral resistive heater,True,,,
